"","min","max","mean","sd","range","sum","zeroes","duplicates"
"465",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"466",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"467",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"468",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"469",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"470",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"471",51.8838844299316,1615.64233398438,412.026031264138,246.652327275483,1563.75844955444,22783391.4247818,0,0
"472",50.8097076416016,1478.21533203125,413.740580684402,247.005791982146,1427.40562438965,22878199.1495247,0,0
"473",48.8908882141113,1506.0048828125,427.339459304525,241.214960222856,1457.11399459839,23630162.741703,0,0
"474",47.0052909851074,1376.58764648438,439.974095231198,244.794476592705,1329.58235549927,24328807.5699043,0,0
"475",48.4841651916504,1561.37463378906,450.990811131343,249.519265716691,1512.89046859741,24937987.8923187,0,0
"476",46.577938079834,1577.845703125,451.932219300695,261.700194669126,1531.26776504517,24990043.9984512,0,0
"477",48.0744590759277,1597.30871582031,448.589124940543,257.412347663852,1549.23425674438,24805184.2527122,0,0
"478",48.0910034179688,1536.08850097656,440.511089869395,240.764521508255,1487.99749755859,24358501.2254181,0,0
"479",48.1615219116211,1433.87585449219,445.41338938178,229.056622661921,1385.71433258057,24629578.7792549,0,0
"480",50.3622627258301,1431.61303710938,436.906106448146,233.404111539239,1381.25077438354,24159160.0621567,0,0
"481",3.10385549727454e-12,9.65991020507317e-09,5.38372270355263e-10,8.08216275227521e-10,9.6568063495759e-09,2.97698330615646e-05,0,0
"482",4.76132284640829e-12,1.23758123748985e-08,5.57939421170625e-10,8.73251343650295e-10,1.23710510520521e-08,3.08518182330509e-05,0,0
"483",2.66146631643094e-12,1.13983249505623e-08,6.13531292438938e-10,1.08630408488127e-09,1.13956634842458e-08,3.39258263467035e-05,0,0
"484",6.09845941107467e-13,1.21352856652379e-08,5.93285337152131e-10,1.0710964687678e-09,1.21346758192968e-08,3.28063060031642e-05,0,0
"485",4.95520670936583e-13,1.46395890965323e-08,6.37230498186457e-10,1.24804379242325e-09,1.46390935758614e-08,3.52362976277183e-05,0,0
"486",1.53051928227475e-13,1.88303417303359e-08,6.36669129257289e-10,1.26901442343694e-09,1.88301886784077e-08,3.52052561714111e-05,0,0
"487",1.07016466814516e-13,1.74292935639642e-08,6.51938749892193e-10,1.33503466328743e-09,1.74291865474974e-08,3.60496051140387e-05,0,0
"488",1.11242219320677e-13,2.05855155144263e-08,6.82483452578185e-10,1.38105186886491e-09,2.0585404272207e-08,3.77386049937633e-05,0,0
"489",1.17313846354286e-13,1.69982072861785e-08,6.68084058236325e-10,1.35515532491066e-09,1.69980899723322e-08,3.69423760842358e-05,0,0
"490",1.4686334288451e-13,1.8427684267408e-08,6.00771316514642e-10,1.33975972197848e-09,1.84275374040652e-08,3.32202507179936e-05,0,0
"491",3.59390785564079e-15,6.24107820978992e-10,1.1007726713295e-11,2.86475377168582e-11,6.24104227071136e-10,6.0868325633836e-07,0,0
"492",7.56082106916512e-15,7.79624809155166e-10,1.36595500504788e-11,3.79528831266967e-11,7.79617248334097e-10,7.55318479591276e-07,0,0
"493",1.312352953224e-14,8.23879853228959e-10,1.38762427301087e-11,3.78784701948237e-11,8.23866729699427e-10,7.67300718004093e-07,0,0
"494",2.33632396808296e-15,6.07052519363549e-10,1.52810761728347e-11,4.0554966395483e-11,6.07050183039581e-10,8.44982388053066e-07,0,0
"495",1.99386621816745e-15,9.03413455155544e-10,1.61220002701764e-11,5.4503171526584e-11,9.03411461289326e-10,8.91482126939676e-07,0,0
"496",5.57853728539755e-16,1.58731428001602e-09,1.72938429268064e-11,6.48466388953985e-11,1.58731372216229e-09,9.56280338480686e-07,0,0
"497",3.22479921989154e-16,1.55758728137556e-09,1.49899202137169e-11,5.64983322261514e-11,1.55758695889564e-09,8.28882628137692e-07,0,0
"498",6.07829837098061e-16,1.79167480851561e-09,1.48872778885964e-11,5.67000778918097e-11,1.79167420068577e-09,8.23206918127826e-07,0,0
"499",1.540788188802e-15,1.76922987371597e-09,1.4221955033192e-11,5.70757299090085e-11,1.76922833292778e-09,7.86417225515387e-07,0,0
"500",1.78889356229432e-15,8.4049411874787e-10,1.29384067380169e-11,4.15779635507571e-11,8.40492329854308e-10,7.15442138985383e-07,0,0
"501",0.43741711974144,59.1003532409668,17.3730938826651,15.5474093790581,58.6629361212254,960662.599335849,0,0
"502",0.323975592851639,59.4292945861816,17.6448987205804,15.6707256544788,59.10531899333,975692.319653213,0,0
"503",0.245936349034309,58.3103256225586,17.8200317956521,15.62040414553,58.0643892735243,985376.478172377,0,0
"504",0.188850879669189,56.5682830810547,18.0511876601134,15.2572545069924,56.3794322013855,998158.472853631,0,0
"505",0.189807340502739,56.4553184509277,18.6126744487747,14.7506224478284,56.265511110425,1029206.44631945,0,0
"506",0.154270559549332,59.2188911437988,19.8919279854357,14.9699400943668,59.0646205842495,1099944.04988265,0,0
"507",0.142259180545807,63.0323791503906,21.2934371688825,15.3892388768221,62.8901199698448,1177441.90169053,0,0
"508",0.11763458698988,66.7283096313477,21.0353697962454,16.0276198561454,66.6106750443578,1163171.80825318,0,0
"509",0.128303706645966,59.6235580444336,19.4889952072885,15.458832176052,59.4952543377876,1077663.47898223,0,0
"510",0.194509476423264,56.5135231018066,18.326979899987,15.1722448916105,56.3190136253834,1013408.68054968,0,0
"511",141.194259643555,305.208892822266,218.844238637222,39.1373049460511,164.014633178711,12101211.0196838,0,0
"512",136.816696166992,313.997802734375,217.888800912709,40.4969528996616,177.181106567383,12048379.1352692,0,0
"513",124.965538024902,315.4013671875,217.687076584333,41.4510383832505,190.435829162598,12037224.5868073,0,0
"514",110.186332702637,316.127838134766,218.461728113117,41.2106584642514,205.941505432129,12080059.7177429,0,0
"515",108.042510986328,317.635894775391,221.36986739423,40.4472121622727,209.593383789062,12240868.1874313,0,0
"516",101.541709899902,342.683135986328,223.841248896663,44.4003419795658,241.141426086426,12377525.6989899,0,0
"517",99.2813110351562,336.003570556641,224.562501706459,45.396209009267,236.722259521484,12417408.0943604,0,0
"518",97.036262512207,341.033538818359,224.789830610708,47.5825708406037,243.997276306152,12429978.4734497,0,0
"519",101.388938903809,325.878967285156,222.236093389215,44.8186867512382,224.490028381348,12288767.02005,0,0
"520",115.854354858398,308.655517578125,219.828806457972,41.816118959359,192.801162719727,12155653.6819,0,0
"521",0,451.018859863281,242.551761505709,165.004416229787,451.018859863281,13412142.2042197,5472,0
"522",0,420.282684326172,235.117448949223,148.723102976784,420.282684326172,13001054.4570962,2592,0
"523",6.62685871124268,399.487640380859,225.000863057001,136.557979407926,392.860781669617,12441647.7235999,0,0
"524",0,398.070495605469,222.406671805373,134.924918928473,398.070495605469,12298199.3241499,1440,0
"525",0,417.592864990234,227.477613561893,144.865267405166,417.592864990234,12578602.1195185,4630,0
"526",0,434.760528564453,235.453557120859,154.379846277533,434.760528564453,13019639.894555,6912,0
"527",0,423.694946289062,240.67225122472,150.059221115798,423.694946289062,13308212.8037221,5760,0
"528",0,401.758056640625,233.152953532278,133.210176535435,401.758056640625,12892425.7185209,2880,0
"529",2.29087710380554,391.632263183594,224.269956418818,130.227143664831,389.341386079788,12401231.5101349,0,0
"530",0,402.855804443359,224.167256379694,140.979733952884,402.855804443359,12395552.6087716,1145,0
"531",197.06169128418,228.552001953125,213.158125989139,6.16092903868112,31.4903106689453,11786791.7346954,0,0
"532",197.264617919922,227.384460449219,213.093274577348,6.13923109310127,30.1198425292969,11783205.7110291,0,0
"533",196.67529296875,227.62060546875,212.985326493504,6.25137643791652,30.9453125,11777236.6137848,0,0
"534",197.18505859375,227.027359008789,212.964982679321,6.2773001358506,29.8423004150391,11776111.6822357,0,0
"535",197.414291381836,227.556045532227,212.95824315868,6.21363886175499,30.1417541503906,11775739.0137024,0,0
"536",198.89680480957,228.417892456055,212.901553871179,6.19482474503528,29.5210876464844,11772604.3228607,0,0
"537",198.502655029297,228.010604858398,212.891073237139,6.17065012205798,29.5079498291016,11772024.7857208,0,0
"538",198.873733520508,227.499923706055,213.075103011396,5.92702591068348,28.6261901855469,11782200.8961182,0,0
"539",199.412017822266,225.997756958008,213.242398662148,5.5246353445025,26.5857391357422,11791451.6764221,0,0
"540",199.199401855469,228.229919433594,213.176385622334,5.4481165208596,29.030517578125,11787801.4193726,0,0
"541",2.40718713939714e-06,0.000160483250510879,1.76560947742128e-05,1.83307942348446e-05,0.000158076063371482,0.976311416634871,0,0
"542",2.52990707849676e-06,0.000120648102893028,1.76132530357186e-05,1.74428383472857e-05,0.000118118195814532,0.973942439863094,0,0
"543",2.38794837059686e-06,0.000116363087727223,1.77958303288997e-05,1.7641260785214e-05,0.000113975139356626,0.984038233866841,0,0
"544",2.42633973357442e-06,0.00011473228369141,1.77988121773798e-05,1.76987618330867e-05,0.000112305943957836,0.984203118160394,0,0
"545",2.56588441516215e-06,0.000120930890261661,1.75311541632816e-05,1.74640769124354e-05,0.000118365005846499,0.969402700612818,0,0
"546",2.58464956459648e-06,0.000112280678877141,1.73593760563123e-05,1.72713007021231e-05,0.000109696029312545,0.959904058409847,0,0
"547",2.64017762674484e-06,0.000110941102320794,1.74273491130018e-05,1.71095322139152e-05,0.000108300924694049,0.963662696552547,0,0
"548",2.70218447440129e-06,0.000114462665806059,1.7428812605987e-05,1.7236403260006e-05,0.000111760481331658,0.963743621860658,0,0
"549",2.73855812338297e-06,0.000109751585114282,1.76137924906314e-05,1.74061002537273e-05,0.000107013026990899,0.973972269561955,0,0
"550",2.37663880398031e-06,0.00011996844841633,1.76557346626056e-05,1.73358417107638e-05,0.00011759180961235,0.97629150390344,0,0
"551",80.5289001464844,338.079315185547,219.653947288377,45.580065568806,257.550415039062,12145984.6692581,0,0
"552",98.0275268554688,320.049682617188,219.682648589352,43.5141454381974,222.022155761719,12147571.7363968,0,0
"553",102.622428894043,324.673065185547,219.315024524237,43.436995258973,222.050636291504,12127243.5960922,0,0
"554",99.1357116699219,315.24365234375,218.718714215689,43.8416340445583,216.107940673828,12094270.0212708,0,0
"555",103.803916931152,319.263366699219,218.110164028075,44.3811580749022,215.459449768066,12060619.6300964,0,0
"556",106.655853271484,319.736267089844,218.973294441071,43.7786995143807,213.080413818359,12108347.2894135,0,0
"557",100.930160522461,314.476776123047,220.02750420529,43.1596936157472,213.546615600586,12166640.8725357,0,0
"558",100.133735656738,313.704528808594,219.443124849487,43.372011477267,213.570793151855,12134327.0316772,0,0
"559",104.205596923828,321.502655029297,219.549382710484,43.840306838534,217.297058105469,12140202.6663589,0,0
"560",110.101921081543,328.881072998047,219.552029042056,44.5403471891339,218.779151916504,12140348.9979095,0,0
"561",-78.7946472167969,77.7977828979492,-1.3640545728892,25.8437157403921,156.592430114746,-75426.7616624812,0,0
"562",-78.0367965698242,78.2601165771484,-1.50109014568456,25.8333072528434,156.296913146973,-83004.2806957732,0,0
"563",-70.8512649536133,74.4745254516602,-0.832361104273167,26.0867313434048,145.325790405273,-46026.239621889,0,0
"564",-66.9775466918945,76.3493118286133,0.140935179872418,26.960073777569,143.326858520508,7793.1517062253,0,0
"565",-67.4229888916016,92.2008361816406,0.6941506919626,27.7683454547294,159.623825073242,38383.7566627639,0,0
"566",-83.0165100097656,100.238586425781,0.487890785118774,28.067503767586,183.255096435547,26978.4088539276,0,0
"567",-94.5453643798828,100.61156463623,-0.164867579750224,27.8660430263539,195.156929016113,-9116.51768986834,0,0
"568",-88.9314193725586,90.4014282226562,-0.504283775195116,27.2046611138425,179.332847595215,-27884.8756331892,0,0
"569",-75.2820510864258,75.2820510864258,-0.161811057748948,26.7144918078809,150.564102172852,-8947.50424928567,0,0
"570",-71.6245193481445,71.9961853027344,0.475876841690702,26.8006621182411,143.620704650879,26314.0858381292,0,0
"571",0.282701432704926,74.2621994018555,17.2376696746937,16.1029170140889,73.9794979691505,953174.18233186,0,0
"572",0.330374985933304,71.6280975341797,17.3004802001448,15.9773047162593,71.2977225482464,956647.353147209,0,0
"573",0.357956141233444,69.3631591796875,17.4166069255702,15.9876191546201,69.0052030384541,963068.69655633,0,0
"574",0.322981953620911,67.7756729125977,17.4821935049716,16.0361897485365,67.4526909589767,966695.372050911,0,0
"575",0.25019559264183,67.6703186035156,17.3198667440851,16.0491062355467,67.4201230108738,957719.351480931,0,0
"576",0.139404296875,66.2357330322266,17.2920344683508,16.0220321089812,66.0963287353516,956180.337961927,0,0
"577",0.0980713367462158,65.2791442871094,17.4029733365287,16.0626554908807,65.1810729503632,962314.813616693,0,0
"578",0.103092700242996,71.4034652709961,17.4182463401411,16.1356168586414,71.3003725707531,963159.34962444,0,0
"579",0.14051853120327,69.7046813964844,17.3948649579696,16.1745867042,69.5641628652811,961866.452715889,0,0
"580",0.162971660494804,68.6375427246094,17.4247878337712,16.1477446958264,68.4745710641146,963521.068056211,0,0
"581",6.29132500762353e-06,0.0218469351530075,0.00715283762476981,0.00637323887745112,0.0218406438279999,395.523309299271,0,0
"582",1.36766202558647e-05,0.0219343788921833,0.00717307826141919,0.00638935281356873,0.0219207022719274,396.642535543436,0,0
"583",1.1834620636364e-05,0.0218076631426811,0.00718209292718538,0.00639662613839098,0.0217958285220448,397.141010501643,0,0
"584",1.13184032670688e-05,0.0221055913716555,0.0071777047496348,0.00643080021790515,0.0220942729683884,396.898361835806,0,0
"585",1.49136139953043e-05,0.0220718421041965,0.00716125545564367,0.00641547596940753,0.0220569284902012,395.988781675273,0,0
"586",1.52321736095473e-05,0.0223880670964718,0.00717907918431513,0.00642452306972498,0.0223728349228622,396.974362575889,0,0
"587",1.26016439025989e-05,0.0218692794442177,0.00718205304490233,0.0064164250863149,0.0218566778003151,397.138805170919,0,0
"588",1.2014725143672e-05,0.0224687550216913,0.00717219841591134,0.0064390004609059,0.0224567402965477,396.593883606233,0,0
"589",1.43101260619005e-05,0.0224146340042353,0.00716774981692357,0.0064172070491942,0.0224003238781734,396.347893876606,0,0
"590",1.43693860081839e-05,0.0228407476097345,0.00720342500914457,0.00643174605201817,0.0228263782237264,398.320589305658,0,0
"591",183.204666137695,234.395965576172,204.151642892648,9.31083533281982,51.1912994384766,11288769.2453918,0,0
"592",183.833221435547,228.875640869141,204.102199830115,9.31728520317494,45.0424194335938,11286035.241806,0,0
"593",183.770812988281,229.57470703125,204.03289760456,9.31919763742433,45.8038940429688,11282203.1059418,0,0
"594",184.253143310547,240.156478881836,204.027428725803,9.3745481654489,55.9033355712891,11281900.698822,0,0
"595",183.800277709961,242.319046020508,204.04233559221,9.40699244451014,58.5187683105469,11282724.9889069,0,0
"596",183.77180480957,236.80744934082,204.05835010746,9.42599845112162,53.03564453125,11283610.5275421,0,0
"597",183.151336669922,235.722320556641,204.065751203784,9.42811895619804,52.5709838867188,11284019.7785645,0,0
"598",183.196823120117,237.178375244141,204.074631044158,9.48237242973059,53.9815521240234,11284510.7982178,0,0
"599",181.642227172852,236.830337524414,204.066112519966,9.52451050852281,55.1881103515625,11284039.7579041,0,0
"600",179.048919677734,238.277908325195,204.032594877813,9.58589197867168,59.2289886474609,11282186.3663635,0,0
"601",52399.6328125,103900.3125,96605.9761264236,9597.9482797685,51500.6796875,5341924055.88672,0,0
"602",52215.59765625,103131.9140625,96523.2894594404,9564.99745062002,50916.31640625,5337351813.94922,0,0
"603",53133.703125,103326.0546875,96693.2296930242,9543.91027617443,50192.3515625,5346748829.10547,0,0
"604",53272.43359375,103455.03125,96668.6258777336,9666.02166895374,50182.59765625,5345388336.53516,0,0
"605",53416.2734375,103561.1953125,96752.9629036232,9441.20450062522,50144.921875,5350051836.71875,0,0
"606",53634.7890625,102582.1328125,96595.8780584689,9596.79589354114,48947.34375,5341365673.12109,0,0
"607",53629.8828125,103612.4296875,96561.8821717015,9611.5681368738,49982.546875,5339485836.56641,0,0
"608",53714.90234375,102987.046875,96492.2094517461,9629.83027682758,49272.14453125,5335633213.84375,0,0
"609",53628.3828125,102520.84375,96451.1169212483,9801.44577554895,48892.4609375,5333360961.27734,0,0
"610",53393.59765625,102997.9765625,96473.9730392739,9706.85177247504,49604.37890625,5334624813.17969,0,0
"611",3.42907619476318,6.86287403106689,6.32707670255547,0.636395052062711,3.43379783630371,349862.033344507,0,0
"612",3.42042207717896,6.82081365585327,6.32668631331978,0.635982321242982,3.40039157867432,349840.44638133,0,0
"613",3.4844183921814,6.84845399856567,6.34167824554067,0.636893980194259,3.36403560638428,350669.440265417,0,0
"614",3.4991557598114,6.85618829727173,6.34291333955695,0.645393381411905,3.35703253746033,350737.736024141,0,0
"615",3.51193571090698,6.84770679473877,6.34645353375365,0.628551445449589,3.33577108383179,350933.494602442,0,0
"616",3.52407836914062,6.76009511947632,6.3285843491537,0.635107097230334,3.23601675033569,349945.400170803,0,0
"617",3.52045273780823,6.80336809158325,6.32078966755782,0.63316159100585,3.28291535377502,349514.385457277,0,0
"618",3.51913022994995,6.7526707649231,6.31630950595287,0.633039405115445,3.23354053497314,349266.65044117,0,0
"619",3.51169610023499,6.72616338729858,6.31691645230253,0.644129427698169,3.2144672870636,349300.212146521,0,0
"620",3.50070786476135,6.76772594451904,6.32442088817953,0.638916682816732,3.26701807975769,349715.177432775,0,0
"621",3.48389029502869,6.95291328430176,6.42361601497719,0.646163159777075,3.46902298927307,355200.271164179,0,0
"622",3.47128701210022,6.89407873153687,6.42200657586067,0.644512260129387,3.42279171943665,355111.275618792,0,0
"623",3.53535842895508,6.91817188262939,6.43787339512966,0.644057992184964,3.38281345367432,355988.64725709,0,0
"624",3.54760241508484,6.9318675994873,6.44066059985198,0.65256741262612,3.38426518440247,356142.768529415,0,0
"625",3.56101870536804,6.94277334213257,6.45084424638103,0.637117244811934,3.38175463676453,356705.883447886,0,0
"626",3.57850074768066,6.86781215667725,6.4441620960823,0.647121002914313,3.28931140899658,356336.387264967,0,0
"627",3.58224034309387,6.9442720413208,6.44568110634659,0.647884780524392,3.36203169822693,356420.382456541,0,0
"628",3.59079384803772,6.90234994888306,6.44557023457148,0.649206696846158,3.31155610084534,356414.251690865,0,0
"629",3.58748936653137,6.87845706939697,6.44850324684995,0.661964617587832,3.2909677028656,356576.435537815,0,0
"630",3.57440209388733,6.92540979385376,6.4557091650829,0.656811961197727,3.35100769996643,356974.893992424,0,0
"631",233.638595581055,334.808258056641,281.873698094101,19.3151572479395,101.169662475586,15586488.0098114,0,0
"632",234.876480102539,335.039001464844,282.152360608732,20.1263917127814,100.162521362305,15601896.9322205,0,0
"633",220.718246459961,334.274108886719,282.833754165581,21.6132384765373,113.555862426758,15639575.27034,0,0
"634",213.407501220703,334.860961914062,283.185228121225,22.8552044253436,121.453460693359,15659010.3741913,0,0
"635",215.703308105469,335.049194335938,285.886019134411,20.9564810585623,119.345886230469,15808353.3140564,0,0
"636",210.5029296875,337.047943115234,286.247482204603,23.0716949561589,126.545013427734,15828340.7759857,0,0
"637",211.972061157227,340.134796142578,286.711551526906,23.3480120672638,128.162734985352,15854001.9532318,0,0
"638",208.756393432617,339.119018554688,286.12063529232,24.0424221821903,130.36262512207,15821326.6491241,0,0
"639",210.313781738281,335.898345947266,285.370689198099,22.8208356527793,125.584564208984,15779857.6298981,0,0
"640",219.673477172852,334.781005859375,284.280174820235,21.1950301041986,115.107528686523,15719556.5468597,0,0
"641",224.492340087891,307.257568359375,275.660436931584,22.6464566030402,82.7652282714844,15242919.5205688,0,0
"642",223.413696289062,309.870147705078,275.443280360213,23.6674175563413,86.4564514160156,15230911.6307983,0,0
"643",213.714141845703,310.288208007812,275.602888562337,24.6612702791178,96.5740661621094,15239737.325943,0,0
"644",204.348999023438,310.667724609375,276.380179543462,24.7186709863857,106.318725585938,15282718.4080353,0,0
"645",201.724243164062,313.236389160156,278.649265410999,23.0958932994571,111.512145996094,15408189.7801666,0,0
"646",201.103698730469,314.960693359375,279.781788791771,23.8159839460244,113.856994628906,15470813.7930298,0,0
"647",203.491271972656,318.392700195312,280.483019492968,23.8331862800149,114.901428222656,15509589.0458832,0,0
"648",199.78239440918,317.570007324219,279.691762545319,24.6386515143015,117.787612915039,15465835.7017059,0,0
"649",204.971984863281,312.385375976562,278.49251787944,24.2200105189223,107.413391113281,15399522.2686615,0,0
"650",213.055404663086,307.234924316406,277.187801719816,23.3185370450113,94.1795196533203,15327376.6838989,0,0
"651",96778.078125,103997.7421875,100889.45619456,1480.66568532601,7219.6640625,5578783369.73438,0,0
"652",97434.015625,104047.1171875,100843.186413942,1295.10189110108,6613.1015625,5576224835.94531,0,0
"653",97435.5390625,103619.8828125,101047.599760974,1202.28077260571,6184.34375,5587528076.38281,0,0
"654",96312.6171875,103455.03125,101010.875682266,1305.42382648768,7142.4140625,5585497381.72656,0,0
"655",97377.359375,103561.1953125,101094.950891707,1111.06109320648,6183.8359375,5590146404.50781,0,0
"656",97280.8828125,102627.671875,100912.094949228,1182.89112313825,5346.7890625,5580035202.3125,0,0
"657",96590.4609375,103612.4296875,100868.759655281,1207.76229867991,7021.96875,5577638933.89844,0,0
"658",97120.515625,102987.046875,100812.139813317,1187.96856681747,5866.53125,5574508083.11719,0,0
"659",96002.546875,102520.84375,100755.765645486,1407.38087118672,6518.296875,5571390817.13281,0,0
"660",96410.9765625,102975.5234375,100785.82716412,1412.73321052287,6564.546875,5573053098.86719,0,0
"661",95000.6328125,107097.796875,101145.680915126,1825.78439678308,12097.1640625,5592951571.88281,0,0
"662",95792.9609375,107106.90625,101119.691671866,1810.34849109295,11313.9453125,5591514470.6875,0,0
"663",95149.4921875,106914.6328125,101085.817031719,1762.45167961393,11765.140625,5589641338.58594,0,0
"664",95382.8046875,106412.2890625,100998.339281294,1693.4339085101,11029.484375,5584804168.89844,0,0
"665",94802.1875,106078.296875,100931.526914385,1726.01631451494,11276.109375,5581109712.25781,0,0
"666",95343.8203125,105590.0546875,100882.402423717,1737.91619848662,10246.234375,5578393324.42188,0,0
"667",94891.75,105240.953125,100882.407672882,1677.20254497235,10349.203125,5578393614.67969,0,0
"668",94916.9140625,104868.9375,100807.520125495,1748.40641050289,9952.0234375,5574252632.85938,0,0
"669",95093.2265625,104862.5234375,100732.266506901,1782.31767813184,9769.296875,5570091408.76562,0,0
"670",95432.828125,105506.2734375,100744.948857767,1705.74434099812,10073.4453125,5570792692.03906,0,0
"671",228.25993347168,271.258544921875,250.859050538529,13.1653529223011,42.9986114501953,13871502.0585785,0,0
"672",228.702484130859,271.156860351562,250.853789455361,13.1376313218357,42.4543762207031,13871211.1417236,0,0
"673",228.466186523438,270.695343017578,250.918905025279,13.0351315991391,42.2291564941406,13874811.7722778,0,0
"674",228.843200683594,270.370208740234,250.998261745329,12.9397925804842,41.5270080566406,13879199.8814697,0,0
"675",228.421752929688,270.331573486328,251.136840536639,12.9114264780156,41.9098205566406,13886862.734314,0,0
"676",226.906173706055,269.934722900391,251.28629674045,12.7404697764581,43.0285491943359,13895127.0645599,0,0
"677",226.095672607422,269.902557373047,251.321501401012,12.6663174277171,43.806884765625,13897073.7414703,0,0
"678",228.264953613281,270.223114013672,251.258582219481,12.7099858768297,41.9581604003906,13893594.5624084,0,0
"679",228.887115478516,270.5693359375,251.055674136789,12.9525385854172,41.6822204589844,13882374.5570679,0,0
"680",228.879867553711,270.270965576172,250.93040018915,13.1708403654599,41.3910980224609,13875447.4088593,0,0
"681",231.124252319336,300.100433349609,271.2581651564,15.4080656735593,68.9761810302734,14999491.5004883,0,0
"682",233.239974975586,300.193695068359,271.385042347014,15.1284093811173,66.9537200927734,15006507.3016205,0,0
"683",233.612548828125,301.079803466797,271.496045538397,14.9073060492314,67.4672546386719,15012645.3340912,0,0
"684",235.163681030273,300.891357421875,271.5154827491,14.8314203916296,65.7276763916016,15013720.1340942,0,0
"685",234.775253295898,299.579254150391,271.442644245095,14.9088341241252,64.8040008544922,15009692.4561768,0,0
"686",238.671585083008,298.709259033203,271.52176536868,14.9083699149181,60.0376739501953,15014067.5378265,0,0
"687",237.355133056641,299.097503662109,271.573934658258,14.9513692888846,61.7423706054688,15016952.290863,0,0
"688",237.684219360352,299.608764648438,271.573186238331,14.9793988290302,61.9245452880859,15016910.9062347,0,0
"689",235.776870727539,299.956634521484,271.495178514885,15.0255359994175,64.1797637939453,15012597.3911591,0,0
"690",235.503631591797,300.387725830078,271.42295287853,15.1152659842086,64.8840942382812,15008603.6023712,0,0
"691",52372.39453125,104676.515625,96583.6966648808,9423.04212121934,52304.12109375,5340692090.78125,0,0
"692",52492.79296875,104507.7421875,96593.9662839395,9434.14552429292,52014.94921875,5341259959.63672,0,0
"693",52496.6484375,104442.5703125,96590.230288329,9444.5954428729,51945.921875,5341053374.02344,0,0
"694",52406.8125,104428.5546875,96602.7239478076,9447.59454837174,52021.7421875,5341744223.41797,0,0
"695",52524.27734375,104508.75,96603.6172672554,9448.21063909928,51984.47265625,5341793620.41016,0,0
"696",52425.921875,104493.5859375,96620.7728229805,9452.15102904755,52067.6640625,5342742254.01953,0,0
"697",52436.15234375,104599.921875,96623.131474389,9454.62793586727,52163.76953125,5342872678.00781,0,0
"698",52379.25,104676.015625,96637.8322091279,9455.14962654857,52296.765625,5343685569.83594,0,0
"699",52410.67578125,104721.828125,96641.795987871,9459.15212086554,52311.15234375,5343904750.94531,0,0
"700",52293.453125,104615.8828125,96663.7282163125,9470.18909859278,52322.4296875,5345117515.44922,0,0
"701",212.095031738281,315.3623046875,276.376538249905,20.9652570254285,103.267272949219,15282517.0590668,0,0
"702",218.378326416016,312.073211669922,276.503835696313,21.3789692753962,93.6948852539062,15289556.0986633,0,0
"703",217.634582519531,308.477020263672,276.291702660697,21.4797333157616,90.8424377441406,15277825.9903259,0,0
"704",217.445739746094,310.974853515625,275.917860919403,21.4027304848688,93.5291137695312,15257154.0373993,0,0
"705",219.302688598633,314.116973876953,276.192785006982,21.2223037521371,94.8142852783203,15272356.2397461,0,0
"706",219.667343139648,310.294921875,276.413593287269,21.4783801054311,90.6275787353516,15284566.0544128,0,0
"707",218.250991821289,309.646240234375,276.277537932826,21.4940343395639,91.3952484130859,15277042.7375336,0,0
"708",217.211410522461,308.098815917969,275.947437959689,21.3259447486149,90.8874053955078,15258789.5294189,0,0
"709",218.111877441406,315.401428222656,276.236386805221,21.1204617623524,97.28955078125,15274767.2447815,0,0
"710",218.884994506836,310.595642089844,276.529433505403,21.3496253889561,91.7106475830078,15290971.5551147,0,0
"711",0,0.993411898612976,0.301669910295742,0.192787819679677,0.993411898612976,16681.1393597134,483,0
"712",0,0.978128373622894,0.323525758169414,0.199291348691138,0.978128373622894,17889.6803237359,597,0
"713",0,0.969677627086639,0.330120426249108,0.198037135128075,0.969677627086639,18254.3390898707,165,0
"714",0,0.976995348930359,0.320382316842962,0.196782599808498,0.976995348930359,17715.8605921484,123,0
"715",0,0.948723316192627,0.302291734526004,0.185948703604567,0.948723316192627,16715.5237523499,39,0
"716",0,0.975737810134888,0.293801966280098,0.184986778082134,0.975737810134888,16246.0735274243,97,0
"717",0,0.977187871932983,0.304576950151548,0.201765677270069,0.977187871932983,16841.88703558,306,0
"718",0,0.94383579492569,0.300047259839315,0.196752504390899,0.94383579492569,16591.4132800748,762,0
"719",0,0.968468010425568,0.311083385334997,0.192380503205354,0.968468010425568,17201.666875484,571,0
"720",0,0.961380898952484,0.312041234070921,0.179687630587242,0.961380898952484,17254.6320791856,441,0
"721",4.21050040739688e-15,1.45351748415123e-07,7.89518538646115e-10,3.83958010663267e-09,1.45351744204623e-07,4.36572171129755e-05,0,0
"722",1.1796181046531e-15,2.3936428306115e-07,9.03030640556426e-10,4.45769738589886e-09,2.39364281881532e-07,4.99339823002082e-05,0,0
